FILE,MD5SUM,TIMESTAMP
/home/wyatt/Desktop/csec620-project/PECompact/1c580fa4c9b4cbd4b2ab425a4694a2ec895badfa4c9fc771eedca4632eefb549,cfb2afa1c5c5bd4beeaf6b063f2e296c,2021-12-10 20:19:57
DECIMAL,HEXADECIMAL,ENTROPY
850944,850944,0.647355
854016,854016,0.646702
857088,857088,0.616430
860160,860160,0.649074
863232,863232,0.623907
866304,866304,0.623632
869376,869376,0.615610
872448,872448,0.621235
875520,875520,0.584505
878592,878592,0.633286
881664,881664,0.584761
884736,884736,0.560932
887808,887808,0.576912
890880,890880,0.588738
893952,893952,0.622115
897024,897024,0.620891
900096,900096,0.767697
903168,903168,0.992228
906240,906240,0.993139
909312,909312,0.992105
912384,912384,0.992556
915456,915456,0.991271
918528,918528,0.993624
921600,921600,0.991407
924672,924672,0.826537
927744,927744,0.978828
930816,930816,0.935016
933888,933888,0.734817
936960,936960,0.990501
940032,940032,0.882052
943104,943104,0.947524
946176,946176,0.878344
949248,949248,0.953405
952320,952320,0.987899
955392,955392,0.990230
958464,958464,0.988971
961536,961536,0.943901
964608,964608,0.876953
967680,967680,0.828640
970752,970752,0.733570
973824,973824,0.070062
976896,976896,0.527564
979968,979968,0.060472
983040,983040,0.557630
986112,986112,0.606025
989184,989184,0.568508
992256,992256,0.577492
995328,995328,0.575489
998400,998400,0.594706
1001472,1001472,0.591087
1004544,1004544,0.577245
1007616,1007616,0.599475
1010688,1010688,0.556825
1013760,1013760,0.596831
1016832,1016832,0.573337
1019904,1019904,0.589170
1022976,1022976,0.589447
1026048,1026048,0.563810
1029120,1029120,0.578084
1032192,1032192,0.582156
1035264,1035264,0.575571
1038336,1038336,0.570111
1041408,1041408,0.595845
1044480,1044480,0.585345
1047552,1047552,0.796555
1048576,1048576,0.785460
1051648,1051648,0.792530
1054720,1054720,0.792979
1057792,1057792,0.825912
1060864,1060864,0.679453
1063936,1063936,0.650744
1067008,1067008,0.634565
1070080,1070080,0.598900
1073152,1073152,0.623900
1076224,1076224,0.642810
1079296,1079296,0.643179
1082368,1082368,0.643249
1085440,1085440,0.619908
1088512,1088512,0.635436
1091584,1091584,0.632151
1094656,1094656,0.611324
1097728,1097728,0.619424
1100800,1100800,0.595148
1103872,1103872,0.621483
1106944,1106944,0.610276
1110016,1110016,0.580262
1113088,1113088,0.574061
1116160,1116160,0.565673
1119232,1119232,0.619109
1122304,1122304,0.608917
1125376,1125376,0.705754
1128448,1128448,0.567614
1131520,1131520,0.427675
1134592,1134592,0.474485
1137664,1137664,0.474217
1140736,1140736,0.491189
1143808,1143808,0.496970
1146880,1146880,0.491991
1149952,1149952,0.490452
1153024,1153024,0.504886
1156096,1156096,0.503096
1159168,1159168,0.512291
1162240,1162240,0.527048
1165312,1165312,0.532429
1168384,1168384,0.562017
1171456,1171456,0.522928
1174528,1174528,0.457468
1177600,1177600,0.479572
1180672,1180672,0.489340
1183744,1183744,0.521258
1186816,1186816,0.491165
1189888,1189888,0.433563
1192960,1192960,0.473097
1196032,1196032,0.415790
1199104,1199104,0.433643
1202176,1202176,0.353726
1205248,1205248,0.416582
1208320,1208320,0.490971
1211392,1211392,0.447955
1214464,1214464,0.432309
1217536,1217536,0.537736
1220608,1220608,0.375937
1223680,1223680,0.000000
1226752,1226752,0.000000
1229824,1229824,0.396272
1232896,1232896,0.991192
1235968,1235968,0.992323
1239040,1239040,0.992295
1242112,1242112,0.978433
1245184,1245184,0.988266
1248256,1248256,0.982469
1251328,1251328,0.987938
1254400,1254400,0.985303
1257472,1257472,0.989977
1260544,1260544,0.984310
1263616,1263616,0.986997
1266688,1266688,0.987330
1269760,1269760,0.982843
1272832,1272832,0.984906
1275904,1275904,0.990182
1278976,1278976,0.984234
1282048,1282048,0.981532
1285120,1285120,0.977466
1288192,1288192,0.991378
1291264,1291264,0.991837
1294336,1294336,0.989532
1297408,1297408,0.991806
1300480,1300480,0.991575
1303552,1303552,0.989663
1306624,1306624,0.985256
1309696,1309696,0.962644
1312768,1312768,0.987258
1315840,1315840,0.990764
1318912,1318912,0.991521
1321984,1321984,0.877732
1325056,1325056,0.990382
1328128,1328128,0.986514
1331200,1331200,0.987275
1334272,1334272,0.988590
1337344,1337344,0.890390
1340416,1340416,0.635965
1343488,1343488,0.644163
1346560,1346560,0.622425
1349632,1349632,0.651261
1352704,1352704,0.617103
1355776,1355776,0.613098
1358848,1358848,0.592965
1361920,1361920,0.590206
1364992,1364992,0.590919
1368064,1368064,0.559622
1371136,1371136,0.611676
1374208,1374208,0.609880
1377280,1377280,0.610800
1380352,1380352,0.631146
1383424,1383424,0.609336
1386496,1386496,0.618694
1389568,1389568,0.620467
1392640,1392640,0.609926
1395712,1395712,0.641940
1398784,1398784,0.626264
1401856,1401856,0.621132
1404928,1404928,0.598511
1408000,1408000,0.615092
1411072,1411072,0.619242
1414144,1414144,0.607039
1417216,1417216,0.622892
1420288,1420288,0.570836
1423360,1423360,0.606563
1426432,1426432,0.615693
1429504,1429504,0.624194
1432576,1432576,0.604523
1435648,1435648,0.577730
1438720,1438720,0.546131
1441792,1441792,0.573515
1444864,1444864,0.625255
1447936,1447936,0.616546
1451008,1451008,0.638441
1454080,1454080,0.596591
1457152,1457152,0.599448
1460224,1460224,0.587397
1463296,1463296,0.596491
1466368,1466368,0.581917
1469440,1469440,0.596358
1472512,1472512,0.577059
1475584,1475584,0.554014
1478656,1478656,0.596412
1481728,1481728,0.574063
1484800,1484800,0.586164
1487872,1487872,0.609984
1490944,1490944,0.545994
1494016,1494016,0.615092
1497088,1497088,0.574438
1500160,1500160,0.595083
1503232,1503232,0.608899
1506304,1506304,0.546672
1509376,1509376,0.572980
1512448,1512448,0.590999
1515520,1515520,0.592204
1518592,1518592,0.597407
1521664,1521664,0.598108
1524736,1524736,0.598748
1527808,1527808,0.577158
1530880,1530880,0.598210
1533952,1533952,0.594018
1537024,1537024,0.614852
1540096,1540096,0.587109
1543168,1543168,0.610981
1546240,1546240,0.597173
1549312,1549312,0.563456
1552384,1552384,0.577915
1555456,1555456,0.590240
1558528,1558528,0.587327
1561600,1561600,0.587667
1564672,1564672,0.605812
1567744,1567744,0.595675
1570816,1570816,0.595246
1573888,1573888,0.596836
1576960,1576960,0.593322
1580032,1580032,0.590406
1583104,1583104,0.577273
1586176,1586176,0.627993
1589248,1589248,0.632470
1592320,1592320,0.604641
1595392,1595392,0.603460
1598464,1598464,0.610677
1601536,1601536,0.618645
1604608,1604608,0.650647
1607680,1607680,0.605909
1610752,1610752,0.581708
1613824,1613824,0.565287
1616896,1616896,0.596877
1619968,1619968,0.610795
1623040,1623040,0.638659
1626112,1626112,0.611484
1629184,1629184,0.604164
1632256,1632256,0.602722
1635328,1635328,0.611998
1638400,1638400,0.574516
1641472,1641472,0.572951
1644544,1644544,0.546507
1647616,1647616,0.535094
1650688,1650688,0.547969
1653760,1653760,0.566210
1656832,1656832,0.549339
1659904,1659904,0.491233
1662976,1662976,0.536618
1666048,1666048,0.500683
1669120,1669120,0.397455
1672192,1672192,0.477579
1675264,1675264,0.542394
1678336,1678336,0.544206
1681408,1681408,0.538204
1684480,1684480,0.530546
1687552,1687552,0.558919
1690624,1690624,0.544260
1693696,1693696,0.585385
1696768,1696768,0.559927
1699840,1699840,0.512714
1702912,1702912,0.470596
1705984,1705984,0.473597
1709056,1709056,0.529020
1712128,1712128,0.621318
1715200,1715200,0.638751
1718272,1718272,0.584184
1721344,1721344,0.595486
1724416,1724416,0.643752
1727488,1727488,0.630114
1730560,1730560,0.604423
1733632,1733632,0.580115
1736704,1736704,0.604203
1739776,1739776,0.597196
1742848,1742848,0.616641
1745920,1745920,0.531111
1748992,1748992,0.604255
1752064,1752064,0.591515
1755136,1755136,0.530874
1758208,1758208,0.521978
1761280,1761280,0.566321
1764352,1764352,0.511075
1767424,1767424,0.565428
1770496,1770496,0.626506
1773568,1773568,0.662873
1776640,1776640,0.597694
1779712,1779712,0.617254
1782784,1782784,0.624901
1785856,1785856,0.631510
1788928,1788928,0.630146
1792000,1792000,0.613248
1795072,1795072,0.618723
1798144,1798144,0.615865
1801216,1801216,0.603849
1804288,1804288,0.594588
1807360,1807360,0.651761
1810432,1810432,0.637745
1813504,1813504,0.635460
1816576,1816576,0.582243
1819648,1819648,0.587320
1822720,1822720,0.624876
1825792,1825792,0.618115
1828864,1828864,0.615963
1831936,1831936,0.639332
1835008,1835008,0.637047
1838080,1838080,0.617185
1841152,1841152,0.632228
1844224,1844224,0.539239
1847296,1847296,0.554587
1850368,1850368,0.623928
1853440,1853440,0.540959
1856512,1856512,0.554423
1859584,1859584,0.632341
1862656,1862656,0.604741
1865728,1865728,0.522731
1868800,1868800,0.570966
1871872,1871872,0.502040
1874944,1874944,0.531107
1878016,1878016,0.508427
1881088,1881088,0.496049
1884160,1884160,0.525805
1887232,1887232,0.538129
1890304,1890304,0.505463
1893376,1893376,0.517089
1896448,1896448,0.526147
1899520,1899520,0.543666
1902592,1902592,0.544137
1905664,1905664,0.530595
1908736,1908736,0.535346
1911808,1911808,0.547044
1914880,1914880,0.519108
1917952,1917952,0.522271
1921024,1921024,0.531406
1924096,1924096,0.518000
1927168,1927168,0.534992
1930240,1930240,0.553283
1933312,1933312,0.505002
1936384,1936384,0.541590
1939456,1939456,0.543041
1942528,1942528,0.543609
1945600,1945600,0.560686
1948672,1948672,0.536214
1951744,1951744,0.530306
1954816,1954816,0.567935
1957888,1957888,0.553090
1960960,1960960,0.571856
1964032,1964032,0.520360
1967104,1967104,0.569060
1970176,1970176,0.560053
1973248,1973248,0.560008
1976320,1976320,0.581733
1979392,1979392,0.545360
1982464,1982464,0.598861
1985536,1985536,0.547368
1988608,1988608,0.525992
1991680,1991680,0.574363
1994752,1994752,0.582117
